initial_lat,initial_lon,windage_coefficient,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight,barnacle_survival_probability,fused_drift_sat_barnacle_weight,acoustic_waveguide_probability,final_joint_probability
-32.623311836974324,94.74817546363452,0.0118935579751888,-32.531539334194136,94.70511620089604,179.53213962750027,0.9957064743736966,0.929487826100634,0.9287336655675746,0.37945196267696985,0.3524556009906461
-34.629056525912375,93.72552623142236,0.0093187427486876,-34.6302759003184,93.81869711803024,179.54167848228545,0.9948146626559364,0.9996008163671029,0.9978951948144688,0.5708428883021045,0.5697153890254466
-31.59503747759814,91.03190556009002,0.0117805632323997,-31.561317569371376,90.93974377441504,179.50275062163968,0.9984282673451522,0.5382486097495179,0.5392820144589033,0.5158169308416684,0.278206936429555
-31.78024717591952,91.88452332342428,0.0106600819917468,-31.793865228996005,91.688897894343,179.50869194301077,0.9978811858084312,0.6758277164657931,0.6767542388380193,0.4871257057561211,0.32970721967945693
-31.08817496102347,91.17870859307662,0.0078472165812631,-31.09973293805572,91.04617402872388,179.50013757379682,0.9986683701411824,0.2688101727093576,0.2693910397379188,0.4813865699502111,0.12969807814300918
-32.14697378746205,90.54588019159146,0.005,-32.20812584192674,90.52964331524122,179.50503661629912,0.9982179612296734,0.8544967908796376,0.8559570385674917,0.5904859517298333,0.505496277415177
-33.04639895874926,90.90938237150158,0.0085032650047867,-33.077569721569766,90.92087895248652,179.51351349425298,0.9974360342433696,0.980996100767389,0.9819027729594214,0.6387385626762254,0.627260655597186
-34.19552253799045,94.49433507876832,0.0101449644546059,-34.11832632961849,94.4113420761059,179.54153635849198,0.9948279802333752,0.9985659474701964,0.9968754367034935,0.4891153466616224,0.48765042723929475
-33.656234168469965,94.99836738959708,0.0056220842310684,-33.61176454186332,95.02863668672504,179.54174555070472,0.9948083777567828,0.994930402465065,0.993226475147022,0.4217487077763022,0.4189464092716462
-30.51392325460007,94.55451224550931,0.0162877146120573,-30.383244044321223,94.36159432183835,179.5154697691258,0.9972551194835272,0.0577640076482945,0.0578069083318972,0.315867150521017,0.01826167585584263
-34.184086361056,92.64079010748358,0.0093943912199593,-34.13025129434358,92.5934335801757,179.53076604509155,0.9958345562665966,0.9986080104094722,0.9979261185887852,0.6117133823039588,0.6105240766909579
